satellite_source,mine_id,zone_id,ndvi,ndwi,land_surface_temp_c,soil_moisture_satellite_pct,cloud_coverage_pct,data_quality_flag,timestamp
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.128,-0.165,34.9,29.3,3.3,CLEAR,2026-02-10T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.309,-0.04,31.5,37.0,2.9,CLEAR,2026-02-10T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.332,-0.063,36.3,25.8,3.5,CLEAR,2026-02-10T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.247,-0.069,41.9,27.5,2.3,CLEAR,2026-02-10T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.444,0.0,34.9,45.0,6.4,CLEAR,2026-02-10T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.216,-0.183,38.2,50.5,6.3,CLEAR,2026-02-10T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.215,-0.229,32.1,49.8,0.8,CLEAR,2026-02-10T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.251,0.02,41.1,53.0,2.7,CLEAR,2026-02-10T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.218,-0.216,34.4,25.7,1.0,CLEAR,2026-02-10T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.342,-0.217,34.6,28.1,6.1,CLEAR,2026-02-10T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.256,0.061,37.6,49.2,3.2,CLEAR,2026-02-10T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.224,-0.043,31.2,34.5,0.4,CLEAR,2026-02-10T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.338,-0.201,32.9,41.7,6.5,CLEAR,2026-02-10T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_NORTH_A,0.16,0.036,34.7,28.6,0.8,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_CENTRAL_B,0.176,-0.187,36.3,51.1,4.4,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_SOUTH_C,0.331,-0.071,38.2,43.2,0.7,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_EAST_D,0.212,-0.035,40.1,46.5,2.5,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_WEST_E,0.427,-0.095,30.5,66.8,0.1,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.323,0.01,33.1,32.7,0.0,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.294,-0.239,42.0,29.6,0.8,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.217,-0.222,33.6,45.5,2.5,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.333,-0.218,38.9,55.9,0.2,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.196,-0.142,36.8,46.5,4.7,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.135,-0.135,35.0,35.8,7.5,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.313,0.016,41.2,49.2,3.4,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.308,-0.037,33.0,38.5,0.5,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.337,-0.123,38.0,31.1,0.4,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.123,0.022,40.3,25.2,0.0,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.19,-0.213,38.2,40.5,5.9,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.328,-0.141,38.3,53.0,1.1,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.296,-0.239,37.2,44.5,4.2,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.315,0.072,40.6,45.5,4.3,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.286,-0.038,32.7,34.9,7.2,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.208,-0.121,31.7,64.5,4.0,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.269,-0.221,32.7,48.3,6.8,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.424,-0.109,30.3,66.7,0.6,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.201,-0.019,33.3,53.1,2.4,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.216,0.007,31.9,30.9,7.2,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.204,-0.096,38.4,40.0,7.9,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.279,-0.118,39.8,28.2,5.6,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.199,0.025,36.9,60.7,4.1,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.238,0.002,39.0,24.3,6.4,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.272,0.023,41.1,53.9,0.7,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.334,-0.194,35.0,39.9,2.8,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_05,0.329,-0.007,31.2,41.7,3.2,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.162,-0.217,35.5,58.5,0.9,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.212,-0.208,30.5,44.7,0.8,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.303,-0.244,34.1,46.2,4.5,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.315,-0.051,35.9,49.1,1.5,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.472,-0.107,34.3,62.1,1.1,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.269,-0.223,30.3,54.8,6.8,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.332,-0.184,40.5,49.9,5.0,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.297,-0.063,40.1,41.2,4.0,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.301,-0.016,37.6,56.1,1.5,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.202,-0.161,33.4,28.7,4.7,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.331,0.044,36.5,32.0,6.6,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.219,-0.009,30.8,33.1,7.2,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.407,0.039,30.1,22.6,0.1,CLEAR,2026-02-14T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.237,0.076,40.5,37.9,2.5,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.31,0.063,36.8,60.3,0.8,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.246,0.056,35.2,55.8,1.2,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.253,-0.058,30.4,56.0,6.4,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.125,-0.136,30.7,53.4,3.7,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.18,-0.248,34.7,40.2,6.9,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.317,0.017,40.9,45.8,1.5,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.278,0.058,36.4,46.9,3.0,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.385,0.068,35.0,41.0,1.6,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.215,-0.015,35.7,25.1,7.3,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.166,-0.185,34.9,64.5,4.6,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.245,-0.014,32.2,39.7,0.8,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.328,-0.002,37.6,43.3,4.3,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.309,-0.015,33.2,53.7,2.1,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.325,0.028,39.0,43.7,2.9,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.319,0.032,35.7,64.9,0.3,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.264,-0.157,40.1,46.6,4.3,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.472,0.054,40.5,67.1,4.3,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.323,-0.115,36.2,49.2,2.9,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.204,-0.171,36.9,64.3,1.6,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.269,-0.097,33.3,54.9,2.4,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.225,-0.215,33.3,50.7,5.3,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.174,-0.142,36.6,62.8,1.4,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.3,0.075,41.2,36.3,2.3,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.227,-0.084,35.2,55.5,6.4,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.326,0.074,32.2,40.9,1.3,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_05,0.337,-0.169,36.0,48.2,1.9,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.152,-0.146,34.8,45.0,6.4,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.237,0.016,40.0,66.9,7.5,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.206,0.07,33.9,66.1,3.1,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.263,-0.079,39.6,52.6,0.5,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.464,-0.052,30.0,50.5,5.6,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.308,-0.036,41.1,51.1,6.3,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.323,0.046,39.9,63.0,3.2,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.263,-0.087,37.2,39.1,0.7,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.206,0.0,34.2,55.5,1.3,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.272,-0.111,30.8,67.0,5.8,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.289,-0.2,30.3,42.9,7.3,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.289,-0.004,34.5,23.1,0.4,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.361,-0.154,34.1,61.2,6.7,CLEAR,2026-02-18T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_NORTH_A,0.158,-0.167,41.3,39.2,3.6,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_CENTRAL_B,0.136,-0.119,31.9,62.7,7.0,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_SOUTH_C,0.203,-0.21,33.8,48.1,6.6,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_EAST_D,0.284,-0.052,30.3,30.9,0.2,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_WEST_E,0.439,-0.025,38.5,54.3,0.2,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.341,-0.09,30.1,60.3,1.2,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.31,-0.068,37.3,60.2,1.1,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.297,0.062,35.8,38.8,3.9,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.292,-0.155,34.5,61.8,2.6,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.203,-0.153,41.6,35.5,2.3,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.162,0.092,37.3,66.7,5.8,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.333,-0.096,35.7,51.1,2.3,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.319,-0.065,38.1,42.2,3.0,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.451,-0.122,39.3,48.8,2.2,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.165,-0.165,34.6,53.3,6.8,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.182,-0.054,34.4,40.3,1.2,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.3,-0.078,40.6,37.0,0.7,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.27,-0.064,32.9,67.7,0.5,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.243,0.066,38.0,42.3,3.6,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.261,-0.181,35.3,55.2,7.6,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.35,-0.182,36.3,42.2,6.2,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.35,0.037,36.0,62.2,7.6,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.475,0.056,38.0,45.3,4.2,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.257,-0.016,39.4,55.6,1.4,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.201,-0.01,30.4,59.7,2.6,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.28,-0.146,32.1,59.9,3.2,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.239,-0.108,31.1,55.2,6.9,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.197,-0.129,31.0,24.9,7.1,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.301,-0.168,36.3,50.9,4.0,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.326,-0.032,36.4,60.2,3.4,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.276,-0.14,31.3,51.4,3.5,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_05,0.261,-0.231,39.5,44.7,6.4,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.194,-0.052,37.4,43.3,0.9,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.335,-0.009,34.4,61.9,1.5,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.246,0.008,33.2,39.7,7.2,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.25,-0.009,41.2,49.7,5.7,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.41,0.088,41.6,31.0,2.5,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.257,-0.167,30.1,59.5,1.3,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.333,0.001,31.0,52.0,4.0,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.209,-0.221,33.3,45.9,0.3,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.315,-0.063,35.3,53.5,6.5,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.25,-0.094,35.8,35.3,5.2,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.222,-0.187,40.6,25.1,1.0,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.299,0.1,36.6,59.9,1.9,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.382,0.034,41.9,50.7,2.0,CLEAR,2026-02-22T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_NORTH_A,0.179,-0.026,36.3,39.9,4.1,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_CENTRAL_B,0.195,-0.178,36.9,58.0,7.1,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_SOUTH_C,0.277,0.015,35.1,43.8,7.2,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_EAST_D,0.228,-0.231,31.7,64.1,3.1,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_WEST_E,0.418,-0.153,36.8,67.0,5.8,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.29,-0.117,41.2,23.3,2.4,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.279,0.091,39.8,28.8,6.8,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.244,0.002,34.0,63.2,7.4,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.289,-0.075,41.8,34.3,2.4,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.211,0.089,31.0,55.5,5.5,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.2,-0.009,30.5,65.6,3.7,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.288,-0.01,39.9,49.1,0.7,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.212,-0.202,32.2,56.6,2.7,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.335,-0.202,38.2,38.3,1.7,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.171,-0.239,33.5,27.0,3.1,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.153,0.099,35.9,22.1,4.3,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.336,-0.076,34.5,50.3,6.0,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.231,-0.195,38.7,23.2,1.9,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.314,-0.087,39.0,33.0,3.4,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.343,0.058,33.7,34.5,5.1,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.212,-0.228,39.7,31.6,1.7,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.235,0.076,39.7,59.3,1.9,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.434,0.085,35.8,24.5,2.8,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.251,-0.189,37.5,62.7,2.2,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.251,0.086,35.0,28.8,2.2,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.214,-0.202,38.0,25.7,2.8,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.347,0.08,36.0,45.9,5.9,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.137,-0.178,35.7,27.5,0.9,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.338,0.019,35.6,52.5,3.6,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.209,-0.076,37.4,53.0,7.8,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.298,-0.023,40.1,35.8,7.2,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_05,0.323,-0.145,39.9,43.6,5.2,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.216,-0.226,32.8,27.1,6.5,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.304,-0.105,36.3,44.4,0.9,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.206,-0.146,34.6,35.6,4.8,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.32,0.06,36.9,34.9,3.4,CLEAR,2026-02-26T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.366,-0.07,38.5,59.1,6.4,CLEAR,2026-02-26T10:30:00Z
